captcha,javascript_render,locations,meta,name,parser,profile
True,False,"[{'fqdn': 'z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion', 'title': None, 'version': 3, 'slug': 'http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/posts?page=1', 'available': True, 'updated': '2025-06-17 04:32:28.573030', 'lastscrape': '2025-06-17 04:32:28.573016', 'enabled': True}, {'fqdn': '3pktcrcbmssvrnwe5skburdwe2h3v6ibdnn5kbjqihsg6eu6s6b7ryqd.onion', 'title': 'DragonForce | Recovery', 'version': 3, 'slug': 'http://3pktcrcbmssvrnwe5skburdwe2h3v6ibdnn5kbjqihsg6eu6s6b7ryqd.onion/login', 'available': True, 'updated': '2025-06-17 04:32:35.627766', 'lastscrape': '2025-06-17 04:32:35.627753', 'enabled': True}]",,dragonforce,True,[]
False,False,"[{'fqdn': 'werewolves.pro', 'title': '404 Not Found', 'version': 0, 'slug': 'https://werewolves.pro/en/', 'available': False, 'updated': '2024-03-07 01:55:38.395183', 'lastscrape': '2024-03-07 01:55:38.395169', 'enabled': False}, {'fqdn': 'weerwolven.biz', 'title': None, 'version': 0, 'slug': 'https://weerwolven.biz', 'available': False, 'updated': '2024-08-19 04:34:23.118606', 'lastscrape': '2024-08-19 04:34:23.118593', 'enabled': False}]",,werewolves,True,['20350A8BB9B1C79DA0D6DF7FC384F824839D406F6181FD338019CC74261F42D65903E199FEE501']
False,False,"[{'fqdn': 'malekteam.ac', 'title': 'Just a moment...', 'version': 0, 'slug': 'https://malekteam.ac', 'available': False, 'updated': '2024-11-10 10:31:08.809824', 'lastscrape': '2024-11-10 10:31:08.809814', 'enabled': True}, {'fqdn': '195.14.123.2', 'title': 'Malek Team', 'version': 0, 'slug': 'http://195.14.123.2', 'available': False, 'updated': '2025-05-06 00:36:42.126240', 'lastscrape': '2025-05-06 00:36:42.126230', 'enabled': True}]",,malekteam,True,[]
False,False,"[{'fqdn': 'nv5lbsrr4rxmewzmpe25nnalowe4ga7ki6yfvit3wlpu7dfc36pyh4ad.onion', 'title': 'Inane Right', 'version': 3, 'slug': 'http://nv5lbsrr4rxmewzmpe25nnalowe4ga7ki6yfvit3wlpu7dfc36pyh4ad.onion/Insane.html', 'available': False, 'updated': '2024-02-12 07:44:36.301290', 'lastscrape': '2024-02-12 07:44:36.301280', 'enabled': False}, {'fqdn': 'r2ad4ayrgpf7og673lhrw5oqyvqg4em2fpialk7l7gxkasvqkqow4qad.onion', 'title': 'Inane Right', 'version': 3, 'slug': 'http://r2ad4ayrgpf7og673lhrw5oqyvqg4em2fpialk7l7gxkasvqkqow4qad.onion/Insane.html', 'available': False, 'updated': '2024-02-12 07:44:52.684675', 'lastscrape': '2024-02-12 07:44:52.684662', 'enabled': False}, {'fqdn': 'gfksiwpsqudibondm6o2ipxymaonehq3l26qpgqr3nh4jvcyayvogcid.onion', 'title': 'Inane Right', 'version': 3, 'slug': 'http://gfksiwpsqudibondm6o2ipxymaonehq3l26qpgqr3nh4jvcyayvogcid.onion/Insane.html', 'available': False, 'updated': '2024-02-12 07:44:57.617799', 'lastscrape': '2024-02-12 07:44:57.617789', 'enabled': False}]",,insane,True,[]
False,False,"[{'fqdn': 'noname2j6zkgnt7ftxsjju5tfd3s45s4i3egq5bqtl72kgum4ldc6qyd.onion', 'title': 'NO-NAME Blog  Since 2020 – 2023', 'version': 3, 'slug': 'http://noname2j6zkgnt7ftxsjju5tfd3s45s4i3egq5bqtl72kgum4ldc6qyd.onion', 'available': False, 'updated': '2024-11-16 20:28:36.916661', 'lastscrape': '2024-11-16 20:28:36.916647', 'enabled': True}]",,ransomblog_noname2,False,"['nonamehack2023 @ gmail.com', 'F1D0F45DBC3F4CA784D5D0D0DD8ADCD31AB5645BE00293FE6302CD0381F6527AC647A61CB08D']"
False,False,"[{'fqdn': '3ytm3d25hfzvbylkxiwyqmpvzys5of7l4pbosm7ol7czlkplgukjq6yd.onion', 'title': 'slug', 'version': 3, 'slug': 'http://3ytm3d25hfzvbylkxiwyqmpvzys5of7l4pbosm7ol7czlkplgukjq6yd.onion/atom.xml', 'available': False, 'updated': '2024-03-11 10:39:47.389899', 'lastscrape': '2024-03-11 10:39:47.389887', 'enabled': False}]",,slug,True,[]
False,True,"[{'fqdn': 'ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion', 'title': 'RansomHub | Home', 'version': 3, 'slug': 'http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion', 'available': False, 'updated': '2025-04-02 06:27:45.742137', 'lastscrape': '2025-04-02 06:27:45.742124', 'enabled': True}, {'fqdn': 'ransomgxjnwmu5ceqwo2jrjssxpoicolmgismfpnslaixg3pgpe5qcad.onion', 'title': 'Index of /', 'version': 3, 'slug': 'http://ransomgxjnwmu5ceqwo2jrjssxpoicolmgismfpnslaixg3pgpe5qcad.onion', 'available': False, 'updated': '2024-04-19 10:48:31.972276', 'lastscrape': '2024-04-19 10:48:31.972263', 'enabled': False}, {'fqdn': 'fpwwt67hm3mkt6hdavkfyqi42oo3vkaggvjj4kxdr2ivsbzyka5yr2qd.onion', 'title': 'Index of /', 'version': 3, 'slug': 'http://fpwwt67hm3mkt6hdavkfyqi42oo3vkaggvjj4kxdr2ivsbzyka5yr2qd.onion', 'available': False, 'updated': '2024-08-03 14:33:07.678299', 'lastscrape': '2024-08-03 14:33:07.678287', 'enabled': True}]",,ransomhub,True,['4D598799696AD5399FABF7D40C4D1BE9F05D74CFB311047D7391AC0BF64BED47B56EEE66A528']
False,False,"[{'fqdn': 'mydatae2d63il5oaxxangwnid5loq2qmtsol2ozr6vtb7yfm5ypzo6id.onion', 'title': 'Blog', 'version': 3, 'slug': 'http://mydatae2d63il5oaxxangwnid5loq2qmtsol2ozr6vtb7yfm5ypzo6id.onion/blog', 'available': False, 'updated': '2025-06-16 20:24:59.644038', 'lastscrape': '2025-06-16 20:24:59.644024', 'enabled': True}]",,alphalocker,True,[]
False,False,"[{'fqdn': 'dkgn45pinr7nwvdaehemcrpgcjqf4fooit3c4gjw6dhzrp443ctvnoad.onion', 'title': 'Mogilevich | Blog | Leaks', 'version': 3, 'slug': 'http://dkgn45pinr7nwvdaehemcrpgcjqf4fooit3c4gjw6dhzrp443ctvnoad.onion/leaks.html', 'available': False, 'updated': '2024-03-03 16:32:06.662169', 'lastscrape': '2024-03-03 16:32:06.662159', 'enabled': False}]",,mogilevich,True,['https://t.me/MogilevichRansom']
False,False,"[{'fqdn': 'pkk4gbz7lsbgeja6s6iwsan2ce364sqioici65swwt65uhicke65uyid.onion', 'title': 'Index of /', 'version': 3, 'slug': 'http://pkk4gbz7lsbgeja6s6iwsan2ce364sqioici65swwt65uhicke65uyid.onion', 'available': False, 'updated': '2024-04-11 14:47:02.241918', 'lastscrape': '2024-04-11 14:47:02.241905', 'enabled': False}, {'fqdn': 'orfc3joknhrzscdbuxajypgrvlcawtuagbj7f44ugbosuvavg3dc3zid.onion', 'title': 'Index of /', 'version': 3, 'slug': 'http://orfc3joknhrzscdbuxajypgrvlcawtuagbj7f44ugbosuvavg3dc3zid.onion', 'available': False, 'updated': '2024-04-11 14:47:08.916854', 'lastscrape': '2024-04-11 14:47:08.916840', 'enabled': False}]",,trisec_cyberoutlaw,False,[]
False,False,"[{'fqdn': 'lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion', 'title': '403 Forbidden', 'version': 3, 'slug': 'http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/page2.html', 'available': False, 'updated': '2024-02-25 17:14:27.124008', 'lastscrape': '2024-02-25 17:14:27.123993', 'enabled': False}, {'fqdn': 'lockbitapt2yfbt7lchxejug47kmqvqqxvvjpqkmevv4l3azl3gy6pyd.onion', 'title': 'Title', 'version': 3, 'slug': 'http://lockbitapt2yfbt7lchxejug47kmqvqqxvvjpqkmevv4l3azl3gy6pyd.onion', 'available': False, 'updated': '2024-02-25 17:15:02.469269', 'lastscrape': '2024-02-25 17:15:02.469255', 'enabled': False}, {'fqdn': 'lockbitapt34kvrip6xojylohhxrwsvpzdffgs5z4pbbsywnzsbdguqd.onion', 'title': 'Title', 'version': 3, 'slug': 'http://lockbitapt34kvrip6xojylohhxrwsvpzdffgs5z4pbbsywnzsbdguqd.onion', 'available': False, 'updated': '2024-02-25 17:15:39.528882', 'lastscrape': '2024-02-25 17:15:39.528868', 'enabled': False}, {'fqdn': 'lockbitapt5x4zkjbcqmz6frdhecqqgadevyiwqxukksspnlidyvd7qd.onion', 'title': 'Title', 'version': 3, 'slug': 'http://lockbitapt5x4zkjbcqmz6frdhecqqgadevyiwqxukksspnlidyvd7qd.onion', 'available': False, 'updated': '2024-02-25 16:18:19.077065', 'lastscrape': '2024-02-25 16:18:19.077051', 'enabled': False}, {'fqdn': 'lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion', 'title': 'Title', 'version': 3, 'slug': 'http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion', 'available': False, 'updated': '2024-02-25 17:16:39.478887', 'lastscrape': '2024-02-25 17:16:39.478874', 'enabled': False}, {'fqdn': 'lockbitapt72iw55njgnqpymggskg5yp75ry7rirtdg4m7i42artsbqd.onion', 'title': 'Title', 'version': 3, 'slug': 'http://lockbitapt72iw55njgnqpymggskg5yp75ry7rirtdg4m7i42artsbqd.onion', 'available': False, 'updated': '2024-02-25 17:17:14.854673', 'lastscrape': '2024-02-25 17:17:14.854661', 'enabled': False}, {'fqdn': 'lockbitaptawjl6udhpd323uehekiyatj6ftcxmkwe5sezs4fqgpjpid.onion', 'title': '502 Bad Gateway', 'version': 3, 'slug': 'http://lockbitaptawjl6udhpd323uehekiyatj6ftcxmkwe5sezs4fqgpjpid.onion', 'available': False, 'updated': '2024-02-27 02:22:49.607649', 'lastscrape': '2024-02-27 02:22:49.607636', 'enabled': False}, {'fqdn': 'lockbitaptbdiajqtplcrigzgdjprwugkkut63nbvy2d5r4w2agyekqd.onion', 'title': 'Title', 'version': 3, 'slug': 'http://lockbitaptbdiajqtplcrigzgdjprwugkkut63nbvy2d5r4w2agyekqd.onion', 'available': False, 'updated': '2024-02-25 17:18:13.577209', 'lastscrape': '2024-02-25 17:18:13.577195', 'enabled': False}, {'fqdn': 'lockbitaptc2iq4atewz2ise62q63wfktyrl4qtwuk5qax262kgtzjqd.onion', 'title': 'Title', 'version': 3, 'slug': 'http://lockbitaptc2iq4atewz2ise62q63wfktyrl4qtwuk5qax262kgtzjqd.onion', 'available': False, 'updated': '2024-02-25 17:18:44.269339', 'lastscrape': '2024-02-25 17:18:44.269325', 'enabled': False}, {'fqdn': 'lockbitapt72iw55njgnqpymggskg5yp75ry7rirtdg4m7i42artsbqd.onion', 'title': 'Title', 'version': 3, 'slug': 'http://lockbitapt72iw55njgnqpymggskg5yp75ry7rirtdg4m7i42artsbqd.onion', 'available': False, 'updated': '2024-02-25 17:19:11.263695', 'lastscrape': '2024-02-25 17:19:11.263682', 'enabled': False}, {'fqdn': 'lockbitsupa7e3b4pkn4mgkgojrl5iqgx24clbzc4xm7i6jeetsia3qd.onion', 'title': 'LockBit LOGIN', 'version': 3, 'slug': 'http://lockbitsupa7e3b4pkn4mgkgojrl5iqgx24clbzc4xm7i6jeetsia3qd.onion', 'available': False, 'updated': '2024-02-19 20:21:36.885840', 'lastscrape': '2024-02-19 20:21:36.885827', 'enabled': False}, {'fqdn': 'lockbitsupdwon76nzykzblcplixwts4n4zoecugz2bxabtapqvmzqqd.onion', 'title': 'LockBit LOGIN', 'version': 3, 'slug': 'http://lockbitsupdwon76nzykzblcplixwts4n4zoecugz2bxabtapqvmzqqd.onion', 'available': False, 'updated': '2024-02-19 20:21:58.060298', 'lastscrape': '2024-02-19 20:21:58.060287', 'enabled': False}, {'fqdn': 'lockbitsupn2h6be2cnqpvncyhj4rgmnwn44633hnzzmtxdvjoqlp7yd.onion', 'title': 'LockBit LOGIN', 'version': 3, 'slug': 'http://lockbitsupn2h6be2cnqpvncyhj4rgmnwn44633hnzzmtxdvjoqlp7yd.onion', 'available': False, 'updated': '2024-02-19 20:22:24.313587', 'lastscrape': '2024-02-19 20:22:24.313573', 'enabled': False}, {'fqdn': 'lockbitsupo7vv5vcl3jxpsdviopwvasljqcstym6efhh6oze7c6xjad.onion', 'title': 'LockBit LOGIN', 'version': 3, 'slug': 'http://lockbitsupo7vv5vcl3jxpsdviopwvasljqcstym6efhh6oze7c6xjad.onion', 'available': False, 'updated': '2024-02-19 20:22:43.790067', 'lastscrape': '2024-02-19 20:22:43.790054', 'enabled': False}, {'fqdn': 'lockbitsupqfyacidr6upt6nhhyipujvaablubuevxj6xy3frthvr3yd.onion', 'title': 'LockBit LOGIN', 'version': 3, 'slug': 'http://lockbitsupqfyacidr6upt6nhhyipujvaablubuevxj6xy3frthvr3yd.onion', 'available': False, 'updated': '2024-02-19 17:26:18.751047', 'lastscrape': '2024-02-19 17:26:18.751032', 'enabled': False}, {'fqdn': 'lockbitsupt7nr3fa6e7xyb73lk6bw6rcneqhoyblniiabj4uwvzapqd.onion', 'title': 'LockBit LOGIN', 'version': 3, 'slug': 'http://lockbitsupt7nr3fa6e7xyb73lk6bw6rcneqhoyblniiabj4uwvzapqd.onion', 'available': False, 'updated': '2024-02-19 20:23:29.309498', 'lastscrape': '2024-02-19 20:23:29.309485', 'enabled': False}, {'fqdn': 'lockbitsupuhswh4izvoucoxsbnotkmgq6durg7kficg6u33zfvq3oyd.onion', 'title': 'LockBit LOGIN', 'version': 3, 'slug': 'http://lockbitsupuhswh4izvoucoxsbnotkmgq6durg7kficg6u33zfvq3oyd.onion/form', 'available': False, 'updated': '2024-02-19 20:23:51.180800', 'lastscrape': '2024-02-19 20:23:51.180789', 'enabled': False}, {'fqdn': 'lockbitsupxcjntihbmat4rrh7ktowips2qzywh6zer5r3xafhviyhqd.onion', 'title': 'LockBit LOGIN', 'version': 3, 'slug': 'http://lockbitsupxcjntihbmat4rrh7ktowips2qzywh6zer5r3xafhviyhqd.onion/form', 'available': False, 'updated': '2024-02-19 20:24:09.675574', 'lastscrape': '2024-02-19 20:24:09.675560', 'enabled': False}, {'fqdn': 'lockbitsupq3g62dni2f36snrdb4n5qzqvovbtkt5xffw3draxk6gwqd.onion', 'title': 'LockBit LOGIN', 'version': 3, 'slug': 'http://lockbitsupq3g62dni2f36snrdb4n5qzqvovbtkt5xffw3draxk6gwqd.onion/form', 'available': False, 'updated': '2024-02-19 20:24:29.949625', 'lastscrape': '2024-02-19 20:24:29.949612', 'enabled': False}, {'fqdn': 'lockbitsup4yezcd5enk5unncx3zcy7kw6wllyqmiyhvanjj352jayid.onion', 'title': 'LockBit LOGIN', 'version': 3, 'slug': 'http://lockbitsup4yezcd5enk5unncx3zcy7kw6wllyqmiyhvanjj352jayid.onion', 'available': False, 'updated': '2024-02-19 20:25:55.258728', 'lastscrape': '2024-02-19 20:25:55.258713', 'enabled': False}]",,lockbit3_cronos,True,['https://www.europol.europa.eu/media-press/newsroom/news/law-enforcement-disrupt-worlds-biggest-ransomware-operation']
False,True,"[{'fqdn': 'black3gnkizshuynieigw6ejgpblb53mpasftzd6pydqpmq2vn2xf6yd.onion', 'title': 'Blackout Blog', 'version': 3, 'slug': 'http://black3gnkizshuynieigw6ejgpblb53mpasftzd6pydqpmq2vn2xf6yd.onion', 'available': False, 'updated': '2025-06-14 22:26:43.768366', 'lastscrape': '2025-06-14 22:26:43.768356', 'enabled': True}]",,blackout,True,[]
False,False,"[{'fqdn': 'g3h3klsev3eiofxhykmtenmdpi67wzmaixredk5pjuttbx7okcfkftqd.onion', 'title': 'Donex ransomeware leakage - ', 'version': 3, 'slug': 'http://g3h3klsev3eiofxhykmtenmdpi67wzmaixredk5pjuttbx7okcfkftqd.onion', 'available': False, 'updated': '2024-04-02 11:46:38.262314', 'lastscrape': '2024-04-02 11:46:38.262301', 'enabled': False}]",,donex,True,[]
False,False,"[{'fqdn': 'kill432ltnkqvaqntbalnsgojqqs2wz4lhnamrqjg66tq6fuvcztilyd.onion', 'title': 'Kill Security 2.0', 'version': 3, 'slug': 'http://kill432ltnkqvaqntbalnsgojqqs2wz4lhnamrqjg66tq6fuvcztilyd.onion', 'available': False, 'updated': '2024-11-25 00:45:24.539671', 'lastscrape': '2024-11-25 00:45:24.539660', 'enabled': True}, {'fqdn': 'ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion', 'title': None, 'version': 3, 'slug': 'http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion', 'available': True, 'updated': '2025-06-17 04:34:05.768526', 'lastscrape': '2025-06-17 04:34:05.768514', 'enabled': True}]",,killsecurity,True,['https://t.me/k1llsec']
False,True,"[{'fqdn': '33zo6hifw4usofzdnz74fm2zmhd3zsknog5jboqdgblcbwrmpcqzzbid.onion', 'title': 'Red Ransomware Group - Wall of shame', 'version': 3, 'slug': 'http://33zo6hifw4usofzdnz74fm2zmhd3zsknog5jboqdgblcbwrmpcqzzbid.onion', 'available': False, 'updated': '2024-08-17 04:35:48.190981', 'lastscrape': '2024-08-17 04:35:48.190970', 'enabled': True}]",skeptical legitimacy & origins with a janky website,redransomware,True,[]
False,False,"[{'fqdn': 'mdhby62yvvg6sd5jmx5gsyucs7ynb5j45lvvdh4dsymg43puitu7tfid.onion', 'title': 'DarkVault BLOG', 'version': 3, 'slug': 'http://mdhby62yvvg6sd5jmx5gsyucs7ynb5j45lvvdh4dsymg43puitu7tfid.onion', 'available': False, 'updated': '2025-01-16 20:32:19.820823', 'lastscrape': '2025-01-16 20:32:19.820813', 'enabled': True}, {'fqdn': 'tx23pk4zw5qynq3tmfk2jz5zbel63p4nwvkheswze7r6gzxhzcbseyad.onion', 'title': 'DarkVault', 'version': 3, 'slug': 'http://tx23pk4zw5qynq3tmfk2jz5zbel63p4nwvkheswze7r6gzxhzcbseyad.onion', 'available': False, 'updated': '2025-06-17 02:56:01.691839', 'lastscrape': '2025-06-17 02:56:01.691825', 'enabled': True}, {'fqdn': '5vphklgizbimeq5l4yt274p533fgirhqnjhjuppcp2ibteavmro5fzad.onion', 'title': 'DarkVault', 'version': 3, 'slug': 'http://5vphklgizbimeq5l4yt274p533fgirhqnjhjuppcp2ibteavmro5fzad.onion', 'available': True, 'updated': '2025-06-17 04:35:06.830411', 'lastscrape': '2025-06-17 04:35:06.830399', 'enabled': True}]",,darkvault,False,[]
False,False,"[{'fqdn': 'gookie256cvccntvenyxrvn7ht73bs6ss3oj2ocfkjt5y6vq6gfi2tad.onion', 'title': 'HelloGookie', 'version': 3, 'slug': 'http://gookie256cvccntvenyxrvn7ht73bs6ss3oj2ocfkjt5y6vq6gfi2tad.onion', 'available': False, 'updated': '2024-07-17 12:37:34.733272', 'lastscrape': '2024-07-17 12:37:34.733260', 'enabled': True}]",,hellogookie,True,[]
False,False,"[{'fqdn': 'wn6vonooq6fggjdgyocp7bioykmfjket7sbp47cwhgubvowwd7ws5pyd.onion', 'title': 'APT73', 'version': 3, 'slug': 'http://wn6vonooq6fggjdgyocp7bioykmfjket7sbp47cwhgubvowwd7ws5pyd.onion', 'available': False, 'updated': '2024-08-29 04:37:56.087582', 'lastscrape': '2024-08-29 04:37:56.087569', 'enabled': True}, {'fqdn': 'eraleignews.com', 'title': None, 'version': 0, 'slug': 'http://eraleignews.com', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'fleqwmg7xnanypt5km2m75l72q7nlcvlp2m4sdmgjxorsn6tb3zyp3qd.onion', 'title': 'APT73', 'version': 3, 'slug': 'http://fleqwmg7xnanypt5km2m75l72q7nlcvlp2m4sdmgjxorsn6tb3zyp3qd.onion/', 'available': False, 'updated': '2024-08-29 04:37:59.478009', 'lastscrape': '2024-08-29 04:37:59.477998', 'enabled': True}]",,apt73,True,[]
False,False,"[{'fqdn': '62brsjf2w77ihz5paods33cdgqnon54gjns5nmag3hmqv6fcwamtkmad.onion', 'title': None, 'version': 3, 'slug': 'http://62brsjf2w77ihz5paods33cdgqnon54gjns5nmag3hmqv6fcwamtkmad.onion', 'available': False, 'updated': '2024-07-23 04:55:21.093358', 'lastscrape': '2024-07-23 04:55:21.093344', 'enabled': True}]",,qiulong,True,[]
False,False,"[{'fqdn': 'j3qxmk6g5sk3zw62i2yhjnwmhm55rfz47fdyfkhaithlpelfjdokdxad.onion', 'title': None, 'version': 3, 'slug': 'http://j3qxmk6g5sk3zw62i2yhjnwmhm55rfz47fdyfkhaithlpelfjdokdxad.onion', 'available': False, 'updated': '2024-10-01 08:39:23.847865', 'lastscrape': '2024-10-01 08:39:23.847854', 'enabled': True}]",,C3RB3R,True,[]
True,True,"[{'fqdn': 'embargobe3n5okxyzqphpmk3moinoap2snz5k6765mvtkk7hhi544jid.onion', 'title': 'EMBARGO', 'version': 3, 'slug': 'http://embargobe3n5okxyzqphpmk3moinoap2snz5k6765mvtkk7hhi544jid.onion', 'available': True, 'updated': '2025-06-17 04:36:11.147577', 'lastscrape': '2025-06-17 04:36:11.147565', 'enabled': True}]",,embargo,True,[]
False,False,"[{'fqdn': '2c7nd54guzi6xhjyqrj5kdkrq2ngm2u3e6oy4nfhn3wm3r54ul2utiqd.onion', 'title': 'dAn0n', 'version': 3, 'slug': 'http://2c7nd54guzi6xhjyqrj5kdkrq2ngm2u3e6oy4nfhn3wm3r54ul2utiqd.onion/', 'available': False, 'updated': '2024-10-27 16:40:04.953195', 'lastscrape': '2024-10-27 16:40:04.953182', 'enabled': True}]",,dAn0n,True,[]
False,False,"[{'fqdn': '47glxkuxyayqrvugfumgsblrdagvrah7gttfscgzn56eyss5wg3uvmqd.onion', 'title': 'All data | Underground store', 'version': 3, 'slug': 'http://47glxkuxyayqrvugfumgsblrdagvrah7gttfscgzn56eyss5wg3uvmqd.onion', 'available': True, 'updated': '2025-06-17 04:36:30.315517', 'lastscrape': '2025-06-17 04:36:30.315506', 'enabled': True}]",,underground,True,[]
False,False,"[{'fqdn': '5butbkrljkaorg5maepuca25oma7eiwo6a2rlhvkblb4v6mf3ki2ovid.onion', 'title': 'Space Bears ', 'version': 3, 'slug': 'http://5butbkrljkaorg5maepuca25oma7eiwo6a2rlhvkblb4v6mf3ki2ovid.onion/', 'available': True, 'updated': '2025-06-17 04:36:34.496653', 'lastscrape': '2025-06-17 04:36:34.496643', 'enabled': True}]",,spacebears,True,[]
False,False,"[{'fqdn': 'flock4cvoeqm4c62gyohvmncx6ck2e7ugvyqgyxqtrumklhd5ptwzpqd.onion', 'title': '𝐅𝐒𝐎𝐂𝐈𝐄𝐓𝐘 | 𝐅𝐋𝐎𝐂𝐊𝐄𝐑', 'version': 3, 'slug': 'http://flock4cvoeqm4c62gyohvmncx6ck2e7ugvyqgyxqtrumklhd5ptwzpqd.onion', 'available': False, 'updated': '2025-06-17 02:57:25.531281', 'lastscrape': '2025-06-17 02:57:25.531271', 'enabled': True}]",,flocker,True,[]
False,False,"[{'fqdn': 'arcuufpr5xxbbkin4mlidt7itmr6znlppk63jbtkeguuhszmc5g7qdyd.onion', 'title': 'A r c u s', 'version': 3, 'slug': 'http://arcuufpr5xxbbkin4mlidt7itmr6znlppk63jbtkeguuhszmc5g7qdyd.onion', 'available': True, 'updated': '2025-06-17 04:37:14.055454', 'lastscrape': '2025-06-17 04:37:14.055444', 'enabled': True}]",,arcusmedia,True,[]
False,False,"[{'fqdn': 'xql562evsy7njcsngacphc2erzjfecwotdkobn3m4uxu2gtqh26newid.onion', 'title': '500 Internal Server Error', 'version': 3, 'slug': 'https://xql562evsy7njcsngacphc2erzjfecwotdkobn3m4uxu2gtqh26newid.onion/', 'available': False, 'updated': '2025-06-05 14:31:18.625015', 'lastscrape': '2025-06-05 14:31:18.625002', 'enabled': True}, {'fqdn': 'xbkv2qey6u3gd3qxcojynrt4h5sgrhkar6whuo74wo63hijnn677jnyd.onion', 'title': 'Blog', 'version': 3, 'slug': 'http://xbkv2qey6u3gd3qxcojynrt4h5sgrhkar6whuo74wo63hijnn677jnyd.onion', 'available': False, 'updated': '2025-04-20 18:30:23.829009', 'lastscrape': '2025-04-20 18:30:23.828996', 'enabled': True}]",,FOG,True,[]
False,False,"[{'fqdn': 'mybmtbgd7aprdnw2ekxht5qap5daam2wch25coqerrq2zdioanob34ad.onion', 'title': 'Brain Cipher Client Area', 'version': 3, 'slug': 'http://mybmtbgd7aprdnw2ekxht5qap5daam2wch25coqerrq2zdioanob34ad.onion/', 'available': False, 'updated': '2024-07-07 12:37:05.684718', 'lastscrape': '2024-07-07 12:37:05.684702', 'enabled': True}, {'fqdn': 'vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion', 'title': 'Brain Cipher Leaks', 'version': 3, 'slug': 'http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion', 'available': True, 'updated': '2025-06-17 04:38:07.276196', 'lastscrape': '2025-06-17 04:38:07.276182', 'enabled': True}]",,braincipher,False,[]
False,False,"[{'fqdn': 'txtggyng5euqkyzl2knbejwpm4rlq575jn2egqldu27osbqytrj6ruyd.onion', 'title': 'rans', 'version': 3, 'slug': 'http://txtggyng5euqkyzl2knbejwpm4rlq575jn2egqldu27osbqytrj6ruyd.onion/articles', 'available': True, 'updated': '2025-06-17 04:38:09.446584', 'lastscrape': '2025-06-17 04:38:09.446570', 'enabled': True}]",,trinity,True,[]
False,False,"[{'fqdn': 'gmixcebhni6c3kcf5m7xxybomaphj7pizoqtxiqmrz5wsh6g6x5s2wqd.onion', 'title': 'SenSayQ', 'version': 3, 'slug': 'http://gmixcebhni6c3kcf5m7xxybomaphj7pizoqtxiqmrz5wsh6g6x5s2wqd.onion', 'available': False, 'updated': '2024-08-05 20:42:03.307531', 'lastscrape': '2024-08-05 20:42:03.307519', 'enabled': True}]",,sensayq,True,[]
False,False,"[{'fqdn': 'cicadabv7vicyvgz5khl7v2x5yygcgow7ryy6yppwmxii4eoobdaztqd.onion', 'title': 'Anti-DDoS', 'version': 3, 'slug': 'http://cicadabv7vicyvgz5khl7v2x5yygcgow7ryy6yppwmxii4eoobdaztqd.onion', 'available': True, 'updated': '2025-06-17 04:38:17.964825', 'lastscrape': '2025-06-17 04:38:17.964812', 'enabled': True}]",,cicada3301,False,[]
False,False,"[{'fqdn': 'c2mdhim6btaiyae3xqthnxsz64brvdxsnbty4tvos65zb565y4v55iid.onion', 'title': 'dead niggers', 'version': 3, 'slug': 'http://c2mdhim6btaiyae3xqthnxsz64brvdxsnbty4tvos65zb565y4v55iid.onion/b/', 'available': False, 'updated': '2024-07-23 22:36:15.029680', 'lastscrape': '2024-07-23 22:36:15.029667', 'enabled': False}, {'fqdn': 'pryx.cc', 'title': None, 'version': 0, 'slug': 'https://pryx.cc/blogs.html', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}]",,pryx,True,[]
